workclass,marital-status,occupation,race,sex,user_id,age,salary,education_rank,mins_beerdrinking_year,mins_exercising_year,works_hours,tea_per_year,coffee_per_year,great_customer_class
private,Never-married,professional,caucasian,Male,1020465.0,22.0,61091.5,13.0,0.0,0.0,40.0,493.0,374.0,0.0
private,Never-married,professional,caucasian,Female,1033426.0,26.0,87695.75,9.0,0.0,0.0,38.0,217.27654431512983,359.7081694672864,0.0
private,Never-married,cleaner,caucasian,Male,1005155.0,14.0,50737.75,10.0,0.0,0.0,20.0,217.27654431512983,359.7081694672864,0.0
private,Divorced,factory,caucasian,Female,1008378.0,40.0,12808.25,13.0,0.0,46.03422370617696,38.0,322.0,76.0,0.0
private,Married,craft,caucasian,Male,1007921.0,35.0,29678.5,11.0,0.0,0.0,40.0,4.0,359.7081694672864,0.0
self_employed,Never-married,tech,caucasian,Male,1033075.0,18.0,64044.75,10.0,594.0,0.0,10.0,330.0,138.0,0.0
private,Never-married,craft,caucasian,Male,1009465.0,28.0,66978.0,9.0,0.0,0.0,40.0,217.27654431512983,155.0,0.0
private,Married,craft,caucasian,Male,1000548.0,21.0,49204.0,11.0,0.0,0.0,50.0,217.27654431512983,482.0,0.0
private,Widowed,trucker,caucasian,Male,1018591.0,46.0,32191.0,4.0,0.0,0.0,20.0,217.27654431512983,359.7081694672864,0.0
private,Never-married,service,not_caucasian,Female,1015838.0,23.0,109290.25,10.0,0.0,0.0,40.0,217.27654431512983,390.0,0.0
private,Married,professional,caucasian,Male,1002345.0,34.0,55803.0,13.0,0.0,0.0,45.0,217.27654431512983,337.0,0.0
private,Married,executive,caucasian,Male,1013783.0,41.0,45800.0,10.0,0.0,1902.0,40.0,217.27654431512983,359.7081694672864,0.0
government,Never-married,clerical,caucasian,Female,1019451.0,14.0,83673.25,10.0,0.0,0.0,40.0,217.27654431512983,359.7081694672864,0.0
private,Divorced,professional,caucasian,Female,1013292.0,28.0,68033.0,15.0,0.0,0.0,65.0,45.0,82.0,0.0
private,Married,trucker,not_caucasian,Male,1015852.0,24.0,103233.25,8.0,0.0,0.0,55.0,318.0,359.7081694672864,0.0
private,Never-married,service,caucasian,Male,1008279.0,20.0,70435.75,10.0,0.0,0.0,50.0,217.27654431512983,431.0,0.0
private,Divorced,craft,caucasian,Male,1021111.0,42.0,47161.0,3.0,0.0,0.0,40.0,217.27654431512983,359.7081694672864,0.0
government,Married,craft,caucasian,Male,1008725.0,29.0,22371.75,9.0,0.0,0.0,40.0,306.0,461.0,0.0
private,Married,factory,caucasian,Male,1007788.0,44.8420094096221,67329.25,9.0,447.9206072106262,0.0,42.0,52.0,359.7081694672864,0.0
private,Married,executive,caucasian,Male,1033206.0,41.0,61236.25,10.0,0.0,0.0,40.0,356.0,178.0,0.0
private,Divorced,craft,caucasian,Female,1019792.0,44.8420094096221,91558.0,5.0,0.0,0.0,40.0,129.0,111.0,0.0
private,Divorced,cleaner,caucasian,Male,1026439.0,20.0,80011.75,6.0,0.0,0.0,40.0,424.0,394.0,0.0
self_employed,Married,tech,caucasian,Male,1024824.0,62.0,47797.0,9.0,0.0,0.0,40.0,217.27654431512983,377.0,0.0
self_employed,Never-married,tech,not_caucasian,Female,1016593.0,19.0,215087.0,10.0,0.0,0.0,25.0,88.0,459.0,0.0
private,Married,clerical,caucasian,Male,1029550.0,35.0,73046.25,13.0,0.0,0.0,40.0,217.27654431512983,243.0,0.0
government,Never-married,clerical,caucasian,Male,1046697.0,34.0,48685.0,10.0,0.0,0.0,40.0,217.27654431512983,314.0,0.0
private,Never-married,clerical,caucasian,Female,1038061.0,25.0,38460.25,10.0,447.9206072106262,0.0,40.0,217.27654431512983,464.0,0.0
private,Married,factory,caucasian,Male,1023569.0,23.0,37149.29735524019,9.0,0.0,0.0,40.0,284.0,359.7081694672864,0.0
private,Never-married,clerical,caucasian,Female,1010252.0,25.0,37149.29735524019,9.0,0.0,0.0,40.0,217.27654431512983,3.0,0.0
private,Never-married,service,caucasian,Female,1025780.0,19.0,54442.25,10.0,0.0,0.0,15.0,1.0,80.0,0.0
private,Never-married,professional,caucasian,Female,1007479.0,44.8420094096221,78457.5,9.0,0.0,0.0,40.0,345.0,359.7081694672864,0.0
private,Married,sales,caucasian,Male,1024354.0,44.0,37149.29735524019,11.0,447.9206072106262,0.0,50.0,80.0,359.7081694672864,0.0
private,Divorced,service,caucasian,Male,1023916.0,31.0,39116.0,6.0,0.0,0.0,40.0,251.0,12.0,0.0
private,Married,clerical,caucasian,Female,1027935.0,22.0,87342.0,10.0,447.9206072106262,0.0,40.0,497.0,248.0,0.0
private,Married,sales,caucasian,Male,1032526.0,37.0,25830.75,12.0,0.0,0.0,40.0,392.0,278.0,0.0
private,Married,service,caucasian,Male,1010900.0,49.0,41484.25,9.0,0.0,0.0,40.0,217.27654431512983,94.0,0.0
private,Married,trucker,not_caucasian,Male,1028423.0,55.0,47627.0,10.0,0.0,0.0,35.0,36.0,401.0,0.0
private,Married,trucker,caucasian,Male,1016706.0,25.0,33343.25,9.0,0.0,0.0,60.0,69.0,21.0,0.0
private,Divorced,sales,caucasian,Male,1010430.0,49.0,37149.29735524019,9.0,2202.0,0.0,40.0,292.0,359.7081694672864,0.0
self_employed,Widowed,service,not_caucasian,Female,1028118.0,57.0,26476.75,2.0,0.0,0.0,20.0,413.0,359.7081694672864,0.0
private,Widowed,service,caucasian,Female,1010830.0,78.0,40785.0,9.0,0.0,0.0,12.0,497.0,31.0,0.0
government,Married,tech,caucasian,Male,1026933.0,43.0,9484.25,12.0,0.0,0.0,43.0,30.0,449.0,0.0
private,Divorced,service,caucasian,Female,1009062.0,45.0,58973.0,10.0,0.0,0.0,32.0,72.0,319.0,0.0
private,Never-married,clerical,caucasian,Female,1047058.0,19.0,11345.25,10.0,0.0,0.0,8.0,192.0,497.0,0.0
self_employed,Married,craft,caucasian,Male,1007475.0,32.0,38222.25,10.0,0.0,0.0,52.0,28.0,359.7081694672864,0.0
government,Widowed,service,caucasian,Female,1012601.0,51.0,42295.5,5.0,0.0,0.0,45.0,217.27654431512983,3.0,0.0
private,Never-married,cleaner,caucasian,Male,1032499.0,19.0,44536.75,10.0,0.0,0.0,10.0,49.0,223.0,0.0
private,Married,sales,caucasian,Male,1005585.0,47.0,48261.75,16.0,0.0,0.0,60.0,217.27654431512983,158.0,0.0
private,Married,farm,caucasian,Male,1031289.0,25.0,114637.25,2.0,0.0,0.0,96.0,214.0,52.0,0.0
government,Married,professional,not_caucasian,Male,1018839.0,58.0,27629.25,16.0,4064.0,0.0,40.0,5.0,413.0,0.0
private,Divorced,service,caucasian,Female,1007762.0,56.0,8278.75,9.0,0.0,0.0,40.0,454.0,468.0,0.0
self_employed,Never-married,sales,caucasian,Male,1016014.0,44.8420094096221,35425.5,9.0,0.0,0.0,60.0,447.0,9.0,0.0
private,Divorced,executive,caucasian,Male,1008762.0,47.0,25002.25,10.0,0.0,0.0,30.0,316.0,101.0,0.0
private,Never-married,cleaner,caucasian,Male,1038641.0,40.0,50433.5,10.0,0.0,0.0,48.0,386.0,159.0,0.0
private,Never-married,service,caucasian,Male,1038440.0,26.0,39939.75,13.0,0.0,0.0,40.0,82.0,144.0,0.0
private,Divorced,factory,caucasian,Female,1014794.0,52.0,66895.75,6.0,0.0,0.0,40.0,78.0,154.0,0.0
private,Never-married,executive,caucasian,Male,1036254.0,33.0,78013.75,13.0,0.0,0.0,40.0,379.0,291.0,0.0
private,Married,executive,caucasian,Male,1044021.0,21.0,33150.25,10.0,0.0,0.0,40.0,217.27654431512983,359.7081694672864,0.0
private,Divorced,clerical,caucasian,Female,1030002.0,44.8420094096221,30652.25,9.0,0.0,0.0,40.0,80.0,142.0,0.0
government,Divorced,professional,caucasian,Female,1037914.0,25.0,5973.0,9.0,0.0,0.0,40.0,485.0,359.7081694672864,0.0
government,Divorced,clerical,caucasian,Female,1033666.0,39.0,29855.25,9.0,0.0,625.0,35.0,371.0,471.0,0.0
private,Never-married,craft,caucasian,Male,1018603.0,22.0,115208.75,9.0,0.0,0.0,55.0,385.0,213.0,0.0
private,Divorced,service,caucasian,Female,1043175.0,61.0,40608.0,10.0,0.0,0.0,40.0,217.27654431512983,225.0,0.0
private,Divorced,sales,caucasian,Female,1020166.0,27.0,36679.75,9.0,0.0,0.0,35.0,217.27654431512983,172.0,0.0
private,Never-married,trucker,caucasian,Male,1043512.0,23.0,58665.75,9.0,0.0,0.0,40.0,156.0,469.0,0.0
private,Never-married,service,caucasian,Male,1013751.0,18.0,28953.75,7.0,0.0,46.03422370617696,20.0,55.0,98.0,0.0
private,Divorced,craft,caucasian,Female,1020365.0,28.0,101918.0,10.0,0.0,0.0,40.0,217.27654431512983,386.0,0.0
private,Never-married,factory,not_caucasian,Male,1010221.0,14.0,16805.5,10.0,447.9206072106262,0.0,40.0,434.0,359.7081694672864,0.0
government,Never-married,lawenf,caucasian,Female,1030000.0,24.0,48354.0,10.0,0.0,0.0,40.0,438.0,74.0,0.0
private,Never-married,executive,caucasian,Female,1039267.0,20.0,21260.25,10.0,0.0,0.0,20.0,337.0,126.0,0.0
government,Never-married,executive,caucasian,Male,1028523.0,36.0,5133.5,13.0,0.0,0.0,45.0,130.0,359.7081694672864,0.0
self_employed,Married,craft,caucasian,Male,1007111.0,14.0,54222.25,5.0,0.0,0.0,45.0,439.0,359.7081694672864,0.0
private,Divorced,craft,caucasian,Male,1012943.0,47.0,40415.5,9.0,4650.0,0.0,40.0,399.0,359.7081694672864,0.0
private,Divorced,factory,caucasian,Female,1010811.0,35.0,33730.5,9.0,0.0,0.0,50.0,217.27654431512983,191.0,0.0
private,Divorced,clerical,caucasian,Female,1033103.0,37.0,36624.25,10.0,0.0,0.0,16.0,73.0,359.7081694672864,0.0
private,Divorced,clerical,caucasian,Female,1041844.0,39.0,51736.75,9.0,0.0,0.0,40.0,54.0,359.7081694672864,0.0
government,Never-married,lawenf,caucasian,Male,1005149.0,14.0,47791.25,10.0,0.0,0.0,15.0,136.0,359.7081694672864,0.0
private,Married,professional,caucasian,Male,1026702.0,28.0,58725.25,10.0,0.0,46.03422370617696,40.0,428.0,359.7081694672864,0.0
private,Divorced,professional,caucasian,Female,1047312.0,53.0,37149.29735524019,11.0,0.0,0.0,40.0,490.0,388.0,0.0
private,Married,sales,not_caucasian,Female,1024637.0,37.0,32655.0,8.0,0.0,0.0,33.0,425.0,322.0,0.0
private,Married,professional,caucasian,Female,1023559.0,27.0,83326.25,16.0,0.0,0.0,35.0,358.0,359.7081694672864,0.0
self_employed,Married,professional,caucasian,Male,1001260.0,36.0,120496.75,10.0,0.0,0.0,35.0,217.27654431512983,359.7081694672864,0.0
government,Divorced,clerical,not_caucasian,Male,1006194.0,43.0,32035.25,13.0,0.0,0.0,40.0,246.0,359.7081694672864,0.0
private,Never-married,craft,not_caucasian,Female,1030181.0,34.0,93920.0,12.0,0.0,0.0,40.0,217.27654431512983,233.0,0.0
government,Divorced,professional,caucasian,Female,1006852.0,42.0,52454.5,13.0,0.0,0.0,55.0,151.0,347.0,0.0
private,Never-married,sales,not_caucasian,Female,1006705.0,28.0,17560.0,14.0,0.0,0.0,36.0,103.0,471.0,0.0
self_employed,Married,farm,caucasian,Male,1022671.0,44.0,78851.5,7.0,0.0,0.0,88.0,217.27654431512983,86.0,0.0
private,Married,service,caucasian,Male,1038179.0,30.0,48498.75,9.0,0.0,46.03422370617696,30.0,410.0,359.7081694672864,0.0
self_employed,Married,craft,caucasian,Male,1015774.0,45.0,29197.25,9.0,0.0,0.0,60.0,226.0,139.0,0.0
government,Married,clerical,caucasian,Male,1041493.0,52.0,51960.25,10.0,0.0,0.0,40.0,220.0,191.0,0.0
self_employed,Married,executive,caucasian,Male,1004614.0,43.0,34718.0,9.0,0.0,0.0,50.0,217.27654431512983,400.0,0.0
private,Divorced,craft,caucasian,Female,1037112.0,37.0,89782.75,9.0,0.0,0.0,48.0,105.0,245.0,0.0
private,Married,cleaner,caucasian,Male,1037214.0,59.0,85147.75,6.0,3942.0,0.0,40.0,217.27654431512983,369.0,0.0
self_employed,Married,tech,caucasian,Male,1039114.0,32.0,54227.0,9.0,0.0,0.0,24.0,28.0,191.0,0.0
private,Married,lawenf,caucasian,Male,1032329.0,59.0,59182.75,4.0,447.9206072106262,0.0,40.0,28.0,307.0,0.0
private,Never-married,sales,caucasian,Female,1044176.0,14.0,52370.75,10.0,0.0,0.0,47.0,217.27654431512983,359.7081694672864,0.0
private,Never-married,executive,caucasian,Male,1013756.0,14.0,119709.0,10.0,0.0,0.0,40.0,254.0,359.7081694672864,0.0
private,Never-married,sales,not_caucasian,Female,1010159.0,44.8420094096221,74882.0,10.0,0.0,0.0,50.0,204.0,359.7081694672864,0.0
private,Never-married,cleaner,caucasian,Female,1016823.0,30.0,59475.75,10.0,0.0,0.0,40.0,355.0,159.0,0.0
private,Married,clerical,caucasian,Female,1027703.0,42.0,33764.0,10.0,0.0,0.0,40.0,23.0,143.0,0.0
private,Never-married,professional,caucasian,Female,1029649.0,17.0,165217.5,13.0,0.0,0.0,60.0,435.0,359.7081694672864,0.0
private,Married,factory,caucasian,Male,1038814.0,48.0,31473.0,5.0,0.0,0.0,40.0,340.0,106.0,0.0
private,Never-married,cleaner,not_caucasian,Male,1027650.0,28.0,78544.25,6.0,0.0,0.0,40.0,217.27654431512983,253.0,0.0
private,Married,craft,caucasian,Male,1043063.0,54.0,57691.75,12.0,0.0,0.0,40.0,177.0,441.0,0.0
self_employed,Married,factory,caucasian,Male,1009433.0,58.0,5345.75,9.0,0.0,0.0,40.0,217.27654431512983,413.0,0.0
self_employed,Divorced,tech,caucasian,Female,1040390.0,27.0,48506.0,5.0,0.0,0.0,50.0,55.0,50.0,0.0
self_employed,Married,executive,caucasian,Male,1043562.0,39.0,48667.0,9.0,0.0,0.0,16.0,380.0,293.0,0.0
private,Married,factory,caucasian,Female,1003795.0,34.0,44061.0,9.0,0.0,0.0,40.0,354.0,163.0,0.0
private,Never-married,craft,caucasian,Female,1033164.0,29.0,68742.25,9.0,0.0,0.0,42.0,60.0,316.0,0.0
private,Married,factory,caucasian,Male,1026921.0,33.0,47215.25,9.0,0.0,0.0,40.0,217.27654431512983,80.0,0.0
private,Divorced,clerical,caucasian,Female,1035833.0,51.0,79349.0,10.0,0.0,0.0,40.0,113.0,131.0,0.0
private,Divorced,craft,caucasian,Male,1013709.0,37.0,49934.75,10.0,0.0,0.0,40.0,160.0,277.0,0.0
private,Married,professional,not_caucasian,Male,1012191.0,31.0,84376.25,15.0,447.9206072106262,0.0,40.0,217.27654431512983,293.0,0.0
private,Never-married,craft,not_caucasian,Male,1034079.0,26.0,23663.0,10.0,0.0,0.0,40.0,266.0,375.0,0.0
self_employed,Married,farm,caucasian,Male,1024056.0,44.8420094096221,70042.25,10.0,3456.0,0.0,8.0,217.27654431512983,97.0,0.0
private,Never-married,sales,caucasian,Female,1013489.0,33.0,42245.25,9.0,0.0,0.0,40.0,448.0,220.0,0.0
private,Married,craft,caucasian,Male,1047511.0,39.0,78501.75,6.0,0.0,2051.0,40.0,64.0,446.0,0.0
private,Never-married,professional,caucasian,Male,1016114.0,33.0,37149.29735524019,13.0,0.0,0.0,40.0,111.0,273.0,0.0
private,Married,service,not_caucasian,Male,1036842.0,43.0,38552.5,9.0,2829.0,0.0,60.0,387.0,266.0,0.0
private,Divorced,craft,caucasian,Male,1032528.0,36.0,94113.75,11.0,0.0,0.0,38.0,383.0,207.0,0.0
private,Widowed,sales,caucasian,Female,1030328.0,71.0,40574.25,9.0,0.0,0.0,20.0,152.0,342.0,0.0
government,Married,lawenf,caucasian,Male,1046094.0,34.0,38945.25,9.0,4064.0,0.0,50.0,264.0,196.0,0.0
government,Never-married,service,not_caucasian,Male,1003438.0,24.0,35161.75,9.0,0.0,0.0,36.0,158.0,315.0,0.0
self_employed,Never-married,craft,caucasian,Male,1003400.0,24.0,60040.0,9.0,0.0,0.0,35.0,425.0,130.0,0.0
government,Divorced,clerical,caucasian,Male,1015716.0,46.0,49162.25,9.0,0.0,0.0,40.0,288.0,316.0,0.0
private,Divorced,executive,caucasian,Female,1024942.0,37.0,32315.75,10.0,447.9206072106262,46.03422370617696,60.0,25.0,211.0,0.0
government,Married,farm,not_caucasian,Male,1047639.0,31.0,14933.0,9.0,0.0,0.0,40.0,46.0,42.0,0.0
private,Married,trucker,caucasian,Male,1025514.0,53.0,17171.0,9.0,0.0,0.0,40.0,461.0,183.0,0.0
self_employed,Married,executive,caucasian,Male,1010995.0,46.0,25597.0,12.0,0.0,0.0,60.0,160.0,236.0,0.0
private,Never-married,service,caucasian,Male,1034797.0,44.8420094096221,48653.0,7.0,447.9206072106262,0.0,25.0,374.0,391.0,0.0
government,Divorced,farm,caucasian,Female,1032747.0,52.0,78125.0,11.0,0.0,0.0,40.0,104.0,440.0,0.0
government,Never-married,clerical,caucasian,Female,1043677.0,28.0,50404.25,9.0,447.9206072106262,0.0,40.0,357.0,359.7081694672864,0.0
government,Married,trucker,caucasian,Male,1046912.0,39.0,16750.25,9.0,0.0,0.0,40.0,348.0,359.7081694672864,0.0
private,Never-married,clerical,not_caucasian,Female,1000359.0,35.0,62364.0,13.0,0.0,0.0,40.0,293.0,114.0,0.0
government,Married,cleaner,caucasian,Male,1008443.0,31.0,48535.25,11.0,447.9206072106262,0.0,40.0,349.0,163.0,0.0
private,Divorced,cleaner,caucasian,Male,1014577.0,14.0,21734.75,9.0,0.0,0.0,50.0,385.0,359.7081694672864,0.0
government,Married,tech,caucasian,Male,1014878.0,49.0,63982.0,9.0,447.9206072106262,0.0,40.0,116.0,280.0,0.0
private,Never-married,factory,caucasian,Male,1005273.0,19.0,36198.25,7.0,0.0,46.03422370617696,40.0,217.27654431512983,54.0,0.0
private,Married,cleaner,caucasian,Male,1016396.0,53.0,23911.75,5.0,0.0,0.0,50.0,217.27654431512983,197.0,0.0
private,Divorced,factory,caucasian,Female,1036596.0,30.0,24843.25,6.0,0.0,0.0,40.0,56.0,359.7081694672864,0.0
private,Divorced,clerical,caucasian,Female,1002116.0,29.0,16858.25,9.0,0.0,0.0,40.0,217.27654431512983,359.7081694672864,0.0
private,Never-married,service,caucasian,Male,1045883.0,18.0,30693.75,9.0,0.0,0.0,35.0,217.27654431512983,253.0,0.0
self_employed,Never-married,executive,caucasian,Male,1007433.0,24.0,48525.5,13.0,0.0,0.0,40.0,217.27654431512983,278.0,0.0
self_employed,Married,sales,caucasian,Male,1016899.0,52.0,12762.0,13.0,0.0,0.0,55.0,382.0,271.0,0.0
private,Divorced,factory,caucasian,Female,1007797.0,29.0,66740.0,10.0,0.0,0.0,25.0,245.0,359.7081694672864,0.0
self_employed,Widowed,farm,caucasian,Male,1002085.0,71.0,60103.5,13.0,0.0,0.0,30.0,302.0,359.7081694672864,0.0
self_employed,Never-married,tech,caucasian,Female,1010266.0,37.0,29589.5,9.0,0.0,0.0,50.0,146.0,359.7081694672864,0.0
private,Married,clerical,caucasian,Male,1009720.0,47.0,11167.75,9.0,0.0,0.0,38.0,422.0,49.0,0.0
private,Never-married,lawenf,not_caucasian,Male,1000279.0,14.0,86847.75,10.0,0.0,0.0,60.0,217.27654431512983,359.7081694672864,0.0
self_employed,Married,professional,caucasian,Male,1013888.0,30.0,37149.29735524019,13.0,0.0,0.0,60.0,320.0,359.7081694672864,0.0
private,Married,professional,caucasian,Male,1024141.0,30.0,43964.0,14.0,0.0,0.0,38.0,288.0,467.0,0.0
private,Married,clerical,caucasian,Male,1008781.0,52.0,57966.25,9.0,447.9206072106262,0.0,46.0,362.0,221.0,0.0
private,Never-married,tech,caucasian,Male,1039133.0,19.0,46177.5,10.0,0.0,0.0,30.0,110.0,164.0,0.0
government,Divorced,executive,caucasian,Male,1037948.0,41.0,37149.29735524019,9.0,0.0,0.0,45.0,177.0,461.0,0.0
private,Never-married,factory,caucasian,Male,1045850.0,14.0,58020.5,9.0,0.0,0.0,40.0,217.27654431512983,359.7081694672864,0.0
self_employed,Married,sales,caucasian,Female,1047748.0,73.0,11628.5,9.0,0.0,0.0,25.0,359.0,261.0,0.0
self_employed,Married,farm,caucasian,Male,1029168.0,50.0,8093.0,9.0,0.0,0.0,30.0,421.0,173.0,0.0
private,Never-married,clerical,not_caucasian,Female,1036611.0,37.0,78822.75,13.0,447.9206072106262,0.0,40.0,342.0,81.0,0.0
private,Married,trucker,caucasian,Male,1018703.0,29.0,30380.75,7.0,0.0,0.0,60.0,333.0,97.0,0.0
private,Married,sales,caucasian,Male,1001405.0,66.0,18380.5,10.0,0.0,0.0,40.0,436.0,117.0,0.0
private,Never-married,sales,caucasian,Male,1002873.0,31.0,28672.75,13.0,0.0,0.0,48.0,30.0,419.0,0.0
private,Divorced,service,caucasian,Male,1006843.0,48.0,48888.5,4.0,447.9206072106262,0.0,40.0,217.27654431512983,93.0,0.0
private,Married,craft,caucasian,Male,1044152.0,40.0,88153.0,6.0,0.0,0.0,40.0,447.0,32.0,0.0
self_employed,Divorced,sales,caucasian,Male,1009995.0,66.0,44078.75,13.0,401.0,0.0,20.0,217.27654431512983,1.0,0.0
government,Divorced,clerical,caucasian,Female,1017534.0,52.0,50613.0,9.0,0.0,0.0,43.0,218.0,437.0,0.0
private,Never-married,craft,caucasian,Male,1016959.0,31.0,37149.29735524019,9.0,0.0,0.0,45.0,227.0,210.0,0.0
government,Married,trucker,caucasian,Male,1031113.0,55.0,60041.5,7.0,0.0,0.0,35.0,343.0,359.7081694672864,0.0
private,Divorced,executive,caucasian,Female,1038304.0,22.0,58965.5,10.0,0.0,0.0,45.0,146.0,359.7081694672864,0.0
government,Married,professional,not_caucasian,Female,1002744.0,28.0,63813.5,13.0,0.0,0.0,37.0,493.0,164.0,0.0
private,Never-married,service,caucasian,Female,1018419.0,36.0,6917.25,9.0,0.0,0.0,28.0,351.0,359.7081694672864,0.0
private,Divorced,clerical,caucasian,Female,1016347.0,28.0,45793.75,10.0,0.0,0.0,40.0,217.27654431512983,200.0,0.0
private,Married,craft,caucasian,Male,1044268.0,52.0,56329.25,3.0,0.0,0.0,40.0,371.0,222.0,0.0
private,Never-married,clerical,caucasian,Male,1026320.0,22.0,46203.25,10.0,0.0,0.0,40.0,217.27654431512983,35.0,0.0
private,Never-married,clerical,caucasian,Male,1026005.0,26.0,44130.0,9.0,0.0,0.0,53.0,36.0,146.0,0.0
private,Never-married,service,caucasian,Male,1018155.0,21.0,31578.5,10.0,0.0,0.0,10.0,217.27654431512983,444.0,0.0
private,Never-married,service,caucasian,Female,1040358.0,23.0,52618.5,10.0,0.0,0.0,30.0,217.27654431512983,47.0,0.0
private,Married,farm,not_caucasian,Male,1036902.0,41.0,87425.75,12.0,0.0,0.0,40.0,81.0,319.0,0.0
self_employed,Never-married,tech,not_caucasian,Male,1005256.0,14.0,26176.0,7.0,0.0,0.0,25.0,175.0,359.7081694672864,0.0
private,Married,farm,caucasian,Male,1017847.0,29.0,27975.0,10.0,0.0,0.0,40.0,303.0,23.0,0.0
self_employed,Married,sales,caucasian,Male,1040141.0,65.0,39350.75,9.0,0.0,0.0,50.0,136.0,290.0,0.0
government,Never-married,executive,caucasian,Male,1032323.0,24.0,32633.5,13.0,0.0,0.0,40.0,65.0,434.0,0.0
private,Never-married,executive,not_caucasian,Female,1038906.0,25.0,101237.75,13.0,0.0,0.0,38.0,491.0,25.0,0.0
private,Never-married,factory,caucasian,Female,1019142.0,44.0,91937.25,2.0,0.0,0.0,40.0,217.27654431512983,216.0,0.0
private,Divorced,clerical,caucasian,Female,1034753.0,32.0,60222.0,12.0,0.0,0.0,40.0,217.27654431512983,419.0,0.0
private,Never-married,trucker,not_caucasian,Male,1020896.0,14.0,30150.25,9.0,447.9206072106262,0.0,40.0,23.0,359.7081694672864,0.0
private,Married,trucker,caucasian,Male,1006253.0,45.0,19911.5,10.0,447.9206072106262,0.0,70.0,358.0,201.0,0.0
government,Married,professional,caucasian,Male,1025557.0,50.0,7670.5,14.0,0.0,0.0,50.0,217.27654431512983,144.0,0.0
private,Divorced,clerical,caucasian,Female,1043434.0,33.0,42537.0,9.0,0.0,0.0,45.0,228.0,95.0,0.0
private,Never-married,service,caucasian,Female,1046309.0,19.0,9939.0,10.0,0.0,0.0,15.0,242.0,36.0,0.0
